timestamp,gpu0_core,gpu0_junc,gpu0_vram,gpu0_pwr,gpu1_core,gpu1_junc,gpu1_vram,gpu1_pwr,sm_max,util_max,fan1_rpm,fan2_rpm,cpu_C,inlet_C,hottest
2026-07-04 08:45:08,75.0,91.0,98.0,294.0,73.0,85.0,90.0,396.89,1890.0,99.0,4440,4200,43,21,gpu0
2026-07-04 08:45:16,75.0,90.0,98.0,293.98,73.0,85.0,92.0,397.31,1860.0,99.0,4440,4200,44,21,gpu0
2026-07-04 08:45:24,75.0,91.0,98.0,295.05,73.0,85.0,90.0,397.62,1845.0,99.0,4440,4200,44,21,gpu0
2026-07-04 08:45:32,75.0,91.0,98.0,296.03,73.0,85.0,92.0,395.96,1815.0,99.0,4440,4200,44,21,gpu0
2026-07-04 08:45:43,75.0,90.0,98.0,296.08,74.0,85.0,92.0,395.95,1905.0,99.0,4440,4200,44,21,gpu0
2026-07-04 08:45:50,75.0,90.0,98.0,294.1,73.0,85.0,92.0,396.94,1875.0,99.0,4440,4200,44,21,gpu0
2026-07-04 08:45:59,75.0,90.0,98.0,295.74,73.0,85.0,92.0,396.61,1800.0,99.0,4440,4200,44,21,gpu0
2026-07-04 08:46:08,75.0,90.0,98.0,294.46,73.0,85.0,92.0,397.08,1875.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:46:19,75.0,90.0,98.0,293.8,73.0,85.0,92.0,397.33,1860.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:46:31,75.0,90.0,98.0,293.94,73.0,85.0,90.0,396.19,1830.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:46:38,75.0,90.0,98.0,295.87,73.0,85.0,92.0,397.29,1860.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:46:46,75.0,90.0,98.0,293.52,74.0,85.0,90.0,396.25,1875.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:46:56,75.0,90.0,98.0,295.98,73.0,85.0,92.0,397.57,1875.0,99.0,4200,4080,44,21,gpu0
2026-07-04 08:47:06,75.0,90.0,98.0,293.74,73.0,85.0,92.0,396.59,1830.0,99.0,4200,4080,44,21,gpu0
2026-07-04 08:47:13,75.0,90.0,98.0,296.22,73.0,85.0,92.0,396.59,1875.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:47:22,75.0,90.0,98.0,295.1,73.0,85.0,92.0,397.07,1785.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:47:30,75.0,90.0,98.0,295.86,73.0,85.0,92.0,396.8,1860.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:47:37,75.0,90.0,98.0,294.06,73.0,85.0,92.0,396.71,1860.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:47:45,75.0,90.0,98.0,293.65,73.0,85.0,92.0,396.86,1830.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:47:56,75.0,90.0,98.0,294.15,73.0,85.0,92.0,396.65,1905.0,99.0,4200,4080,44,21,gpu0
2026-07-04 08:48:06,75.0,90.0,98.0,294.03,73.0,85.0,92.0,396.21,1860.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:48:18,75.0,90.0,98.0,293.74,73.0,85.0,92.0,396.7,1845.0,99.0,4320,4080,44,21,gpu0
2026-07-04 08:48:26,74.0,90.0,98.0,294.9,73.0,85.0,92.0,396.54,1845.0,99.0,4320,4080,44,21,gpu0
