timestamp,gpu0_core,gpu0_junc,gpu0_vram,gpu0_pwr,gpu1_core,gpu1_junc,gpu1_vram,gpu1_pwr,sm_max,util_max,fan1_rpm,fan2_rpm,cpu_C,inlet_C,hottest
2026-07-04 07:26:56,29.0,38.0,38.0,14.67,77.0,88.0,92.0,445.71,1905.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:27:04,29.0,38.0,38.0,14.89,77.0,88.0,94.0,447.22,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:27:15,29.0,38.0,38.0,15.12,76.0,88.0,94.0,445.82,1905.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:27:25,29.0,38.0,38.0,14.8,77.0,88.0,94.0,446.11,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:27:35,29.0,38.0,38.0,14.52,76.0,88.0,94.0,446.28,1965.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:27:44,29.0,38.0,38.0,14.39,76.0,88.0,94.0,447.72,1965.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:27:52,29.0,38.0,38.0,14.3,76.0,88.0,94.0,446.14,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:28:00,29.0,38.0,38.0,14.94,77.0,88.0,94.0,447.75,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:28:08,29.0,38.0,38.0,14.3,76.0,88.0,92.0,445.52,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:28:15,29.0,38.0,38.0,14.34,76.0,88.0,94.0,445.7,1935.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:28:24,29.0,38.0,38.0,14.51,77.0,88.0,94.0,445.98,1965.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:28:32,29.0,38.0,38.0,14.84,77.0,88.0,94.0,446.67,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:28:41,29.0,38.0,38.0,14.8,76.0,88.0,92.0,445.58,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:28:52,29.0,38.0,38.0,14.97,76.0,88.0,94.0,446.21,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:29:00,29.0,38.0,38.0,14.66,77.0,88.0,94.0,447.46,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:29:08,29.0,38.0,38.0,15.03,77.0,88.0,94.0,446.21,1950.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:29:16,29.0,38.0,38.0,14.68,77.0,88.0,94.0,446.36,1950.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:29:26,29.0,38.0,38.0,14.52,77.0,89.0,94.0,445.45,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:29:34,29.0,38.0,38.0,14.64,76.0,88.0,94.0,447.91,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:29:42,29.0,38.0,38.0,14.99,76.0,88.0,94.0,445.68,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:29:49,29.0,38.0,38.0,14.55,76.0,89.0,94.0,446.1,1965.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:29:58,29.0,38.0,38.0,14.97,76.0,88.0,94.0,446.16,1980.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:30:06,29.0,38.0,38.0,15.0,77.0,88.0,92.0,446.7,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:30:13,29.0,38.0,38.0,14.96,76.0,88.0,94.0,446.11,1950.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:30:22,29.0,38.0,38.0,14.8,76.0,88.0,94.0,446.76,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:30:30,29.0,38.0,38.0,14.66,76.0,88.0,94.0,447.21,1980.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:30:40,29.0,38.0,38.0,14.97,76.0,88.0,94.0,447.44,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:30:51,29.0,38.0,38.0,14.87,76.0,88.0,94.0,447.85,1890.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:30:59,29.0,38.0,38.0,14.55,76.0,88.0,94.0,445.72,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:31:07,29.0,38.0,38.0,14.96,76.0,87.0,94.0,445.72,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:31:17,29.0,38.0,38.0,14.59,76.0,88.0,92.0,446.0,1980.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:31:25,29.0,38.0,38.0,14.51,76.0,88.0,94.0,447.47,1875.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:31:33,29.0,38.0,38.0,14.86,76.0,88.0,94.0,445.65,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:31:40,29.0,38.0,38.0,14.75,77.0,88.0,92.0,446.01,1995.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:31:49,29.0,38.0,38.0,14.72,76.0,88.0,94.0,445.15,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:31:57,29.0,38.0,38.0,14.83,77.0,88.0,94.0,445.94,1965.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:32:05,29.0,38.0,38.0,14.77,76.0,88.0,94.0,445.55,1950.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:32:13,29.0,38.0,38.0,14.77,76.0,88.0,92.0,445.3,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:32:21,29.0,38.0,38.0,14.85,76.0,88.0,92.0,445.79,1980.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:32:30,29.0,38.0,38.0,14.86,76.0,88.0,94.0,446.08,1920.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:32:38,29.0,38.0,38.0,14.64,76.0,89.0,94.0,445.64,1905.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:32:46,29.0,38.0,38.0,15.2,76.0,87.0,94.0,447.25,1920.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:32:55,29.0,38.0,38.0,15.03,76.0,88.0,92.0,444.83,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:33:05,29.0,38.0,38.0,14.71,76.0,88.0,94.0,446.78,1965.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:33:16,29.0,38.0,38.0,14.9,76.0,87.0,94.0,447.89,1875.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:33:26,29.0,38.0,38.0,14.69,76.0,88.0,92.0,445.8,1935.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:33:33,29.0,38.0,38.0,14.93,76.0,88.0,94.0,445.22,1920.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:33:45,29.0,38.0,38.0,14.73,76.0,88.0,92.0,446.02,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:33:55,29.0,38.0,38.0,15.07,76.0,88.0,94.0,445.71,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:34:06,29.0,38.0,38.0,14.72,76.0,89.0,94.0,445.49,1875.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:34:14,29.0,39.0,38.0,15.12,76.0,87.0,94.0,445.49,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:34:22,29.0,38.0,38.0,14.84,77.0,88.0,92.0,445.65,1950.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:34:29,29.0,39.0,38.0,14.69,77.0,88.0,94.0,446.31,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:34:39,29.0,38.0,38.0,15.1,76.0,88.0,94.0,445.85,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:34:47,29.0,38.0,38.0,14.41,76.0,88.0,94.0,448.3,1965.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:34:55,29.0,38.0,38.0,14.83,76.0,88.0,94.0,446.63,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:35:02,29.0,38.0,38.0,14.66,77.0,88.0,94.0,445.87,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:35:12,29.0,38.0,38.0,14.86,77.0,88.0,94.0,446.07,1875.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:35:20,29.0,38.0,38.0,14.78,77.0,88.0,94.0,446.01,1920.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:35:32,29.0,38.0,38.0,14.87,76.0,89.0,92.0,446.83,1890.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:35:41,29.0,38.0,38.0,15.06,76.0,88.0,94.0,447.21,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:35:49,29.0,38.0,38.0,14.85,76.0,88.0,94.0,446.88,1950.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:35:57,29.0,38.0,38.0,14.69,76.0,88.0,94.0,446.85,1965.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:36:07,29.0,38.0,38.0,15.23,76.0,88.0,94.0,445.79,1980.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:36:17,29.0,38.0,38.0,14.68,77.0,88.0,94.0,446.62,1965.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:36:26,29.0,38.0,38.0,14.58,76.0,87.0,94.0,445.61,1935.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:36:34,29.0,38.0,38.0,15.02,76.0,88.0,94.0,445.87,1875.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:36:44,29.0,38.0,38.0,14.61,77.0,87.0,92.0,446.73,1965.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:36:54,29.0,38.0,38.0,14.7,76.0,87.0,94.0,445.59,1950.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:37:01,29.0,38.0,38.0,14.58,75.0,88.0,94.0,445.69,1950.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:37:11,29.0,38.0,38.0,14.76,77.0,88.0,92.0,447.15,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:37:21,29.0,38.0,36.0,14.84,76.0,88.0,94.0,446.5,1950.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:37:28,29.0,38.0,38.0,14.74,76.0,88.0,94.0,445.24,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:37:37,29.0,38.0,38.0,14.8,77.0,88.0,92.0,445.7,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:37:48,29.0,38.0,38.0,14.58,76.0,88.0,94.0,445.2,1980.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:37:56,29.0,38.0,38.0,14.94,76.0,88.0,94.0,446.05,1935.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:38:04,29.0,38.0,38.0,14.47,76.0,88.0,94.0,445.95,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:38:12,29.0,38.0,38.0,14.53,76.0,88.0,92.0,444.95,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:38:20,29.0,38.0,38.0,14.77,75.0,88.0,94.0,445.16,1935.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:38:27,29.0,38.0,38.0,14.72,75.0,88.0,92.0,445.38,1980.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:38:35,29.0,38.0,38.0,14.6,76.0,88.0,94.0,447.25,1890.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:38:44,29.0,38.0,38.0,14.59,76.0,88.0,92.0,445.59,1950.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:38:56,29.0,38.0,38.0,14.72,75.0,88.0,94.0,448.15,1965.0,99.0,4440,4320,44,21,gpu1
2026-07-04 07:39:05,29.0,38.0,38.0,15.03,76.0,88.0,94.0,447.86,1875.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:39:13,29.0,38.0,38.0,14.62,76.0,88.0,92.0,446.67,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:39:21,29.0,38.0,38.0,14.93,76.0,88.0,94.0,446.03,1875.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:39:30,29.0,38.0,38.0,14.51,76.0,88.0,92.0,446.35,1905.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:39:37,29.0,38.0,38.0,15.02,76.0,88.0,94.0,445.73,1980.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:39:45,29.0,38.0,38.0,14.81,76.0,88.0,94.0,445.23,1980.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:39:54,29.0,38.0,38.0,14.75,76.0,88.0,94.0,446.24,1980.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:40:02,29.0,38.0,38.0,14.81,76.0,88.0,92.0,445.66,1965.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:40:10,29.0,38.0,38.0,14.92,76.0,88.0,94.0,447.07,1890.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:40:18,29.0,38.0,38.0,14.86,76.0,88.0,94.0,447.76,1875.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:40:26,29.0,38.0,38.0,14.77,76.0,88.0,94.0,447.64,1860.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:40:35,29.0,38.0,38.0,14.68,76.0,89.0,94.0,446.79,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:40:43,29.0,38.0,38.0,14.63,76.0,88.0,94.0,445.68,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:40:50,29.0,38.0,38.0,14.87,76.0,88.0,92.0,445.38,1875.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:40:58,29.0,38.0,38.0,14.43,77.0,88.0,94.0,445.63,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:41:06,29.0,38.0,38.0,14.64,76.0,88.0,94.0,447.32,1875.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:41:15,29.0,38.0,38.0,14.83,76.0,88.0,94.0,444.96,1905.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:41:25,29.0,38.0,38.0,14.57,77.0,88.0,94.0,447.3,1875.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:41:32,29.0,38.0,38.0,14.49,77.0,88.0,94.0,444.86,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:41:42,29.0,38.0,36.0,14.44,76.0,88.0,94.0,445.08,1920.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:41:50,29.0,38.0,38.0,14.47,76.0,88.0,94.0,447.42,1875.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:42:00,29.0,38.0,38.0,14.75,77.0,88.0,94.0,446.53,1935.0,99.0,4440,4200,44,21,gpu1
2026-07-04 07:42:11,29.0,38.0,38.0,14.61,76.0,88.0,94.0,445.95,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:42:19,29.0,38.0,38.0,14.7,77.0,88.0,94.0,447.52,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:42:27,29.0,38.0,38.0,14.45,76.0,88.0,92.0,447.46,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:42:38,29.0,38.0,38.0,14.7,76.0,88.0,94.0,445.17,1950.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:42:46,29.0,38.0,38.0,14.67,76.0,88.0,94.0,447.02,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:42:53,29.0,38.0,38.0,14.95,76.0,89.0,94.0,447.82,1875.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:43:02,29.0,38.0,38.0,14.84,76.0,88.0,94.0,445.57,1935.0,99.0,4320,4200,44,21,gpu1
2026-07-04 07:43:10,29.0,39.0,38.0,18.92,69.0,80.0,86.0,155.88,2055.0,0.0,4440,4200,44,21,gpu1
2026-07-04 07:43:17,33.0,46.0,40.0,111.11,62.0,73.0,74.0,112.45,1890.0,2.0,3600,3480,44,21,gpu1
2026-07-04 07:43:32,34.0,48.0,40.0,112.06,59.0,69.0,68.0,106.99,1890.0,2.0,3000,2880,44,21,gpu1
2026-07-04 07:43:47,35.0,48.0,42.0,112.53,57.0,67.0,64.0,104.05,1890.0,2.0,3000,2880,44,21,gpu1
2026-07-04 07:44:00,36.0,49.0,44.0,112.74,56.0,67.0,64.0,103.21,1890.0,2.0,2760,2760,44,21,gpu1
2026-07-04 07:44:15,36.0,49.0,44.0,113.41,56.0,66.0,62.0,102.6,1890.0,2.0,2760,2760,44,21,gpu1
2026-07-04 07:44:29,36.0,49.0,44.0,112.92,55.0,65.0,62.0,102.07,1890.0,2.0,2760,2760,45,21,gpu1
2026-07-04 07:44:43,37.0,50.0,44.0,113.71,54.0,64.0,60.0,101.96,1890.0,2.0,2760,2640,45,21,gpu1
2026-07-04 07:44:57,37.0,50.0,46.0,113.31,53.0,63.0,58.0,101.53,1890.0,2.0,2640,2520,45,21,gpu1
2026-07-04 07:45:12,37.0,50.0,44.0,113.47,52.0,63.0,58.0,100.86,1890.0,2.0,2640,2520,45,21,gpu1
2026-07-04 07:45:26,37.0,51.0,46.0,113.89,51.0,62.0,56.0,101.76,1890.0,0.0,2640,2520,45,21,gpu1
2026-07-04 07:45:41,38.0,51.0,46.0,113.54,51.0,61.0,56.0,101.55,1890.0,2.0,2520,2400,45,21,gpu1
2026-07-04 07:45:55,38.0,51.0,46.0,113.9,50.0,61.0,56.0,101.03,1890.0,0.0,2400,2400,45,21,gpu1
2026-07-04 07:46:09,38.0,52.0,48.0,114.08,49.0,59.0,54.0,100.72,1890.0,2.0,2400,2400,45,21,gpu1
2026-07-04 07:46:25,38.0,51.0,46.0,113.72,49.0,59.0,54.0,100.96,1890.0,2.0,2400,2400,45,21,gpu1
2026-07-04 07:46:38,38.0,51.0,46.0,114.06,48.0,59.0,52.0,101.01,1890.0,2.0,2520,2400,45,21,gpu1
